Date,APPL,ADBE,AMZN,CSCO,CRM,GOOGL,IBM,INTC,MSFT,NFLX,NVDA,NVDA,ORCL
2005-07-29,1.52,29.64,2.26,19.15,5.89,7.2,79.79,27.14,25.61,2.65,2.26,2.26,13.57
2005-08-01,1.53,29.46,2.25,19.26,6.02,7.3,79.76,27.11,25.92,2.76,2.29,2.29,13.52
2005-08-02,1.54,28.62,2.33,19.49,5.91,7.49,79.65,27.56,26.81,2.8,2.32,2.32,13.58
2005-08-03,1.54,28.1,2.31,19.54,5.96,7.44,80.36,27.64,27.25,2.98,2.32,2.32,13.38
2005-08-04,1.53,27.03,2.27,19.43,5.91,7.45,79.46,27.01,27.32,2.95,2.3,2.3,13.3
2005-08-05,1.54,27.1,2.26,19.3,5.92,7.32,79.69,26.77,27.76,3,2.35,2.35,13.28
2005-08-08,1.52,26.74,2.28,19.25,5.92,7.29,79.69,26.71,27.13,3.11,2.36,2.36,13.29
2005-08-09,1.57,26.57,2.3,19.61,6.06,7.3,79.83,26.9,27.35,3.05,2.36,2.36,13.36
2005-08-10,1.55,25.91,2.24,18.25,6.13,7.15,78.41,26.88,26.95,2.98,2.32,2.32,13.35
2005-08-11,1.57,26.69,2.26,18.06,5.99,7.11,79.02,26.82,27.27,3,2.35,2.35,13.37
2005-08-12,1.65,26.84,2.21,17.8,5.88,7.25,78.58,26.31,27.05,3.16,2.5,2.5,13.3
2005-08-15,1.7,26.85,2.25,17.71,5.54,7.11,78.87,26.53,27.13,3.14,2.56,2.56,13.29
2005-08-16,1.65,26.18,2.21,17.63,5.5,7.15,77.72,26,26.74,3.18,2.52,2.52,13.3
2005-08-17,1.68,26.83,2.21,17.84,5.55,7.13,77.72,26.09,26.95,3.13,2.52,2.52,13.24
2005-08-18,1.65,26.6,2.19,17.66,5.08,7.01,77.58,25.88,26.82,3.06,2.45,2.45,13.09
2005-08-19,1.64,26.16,2.19,17.82,5.12,7.01,79.12,25.65,26.72,3.05,2.43,2.43,13.07
2005-08-22,1.64,26.18,2.19,17.69,5.04,6.86,78.97,26.06,26.91,3.06,2.41,2.41,13.09
2005-08-23,1.63,27.05,2.17,17.76,4.99,7,78.42,25.72,26.87,3.01,2.43,2.43,13.1
2005-08-24,1.63,28.03,2.12,17.52,4.95,7.07,77.74,25.53,26.81,3.01,2.43,2.43,12.95
2005-08-25,1.65,27.59,2.12,17.48,4.93,7.07,77.53,25.46,27.03,3.01,2.45,2.45,12.97
2005-08-26,1.63,27.53,2.12,17.4,4.81,7.1,76.85,25.41,26.97,3.03,2.41,2.41,12.9
2005-08-29,1.64,27.3,2.14,17.64,4.81,7.22,77.76,25.73,27.15,3.13,2.41,2.41,13.08
2005-08-30,1.66,27.12,2.12,17.51,4.78,7.19,77,25.57,27.18,3.06,2.5,2.5,13.03
2005-08-31,1.67,27.04,2.14,17.62,4.83,7.16,77.07,25.72,27.38,3.08,2.56,2.56,12.99
2005-09-01,1.65,26.83,2.09,17.65,4.81,7.16,76.04,25.26,27.2,3.06,2.56,2.56,13.31
2005-09-02,1.65,26.64,2.08,17.72,4.84,7.22,75.97,25.28,27.02,3.08,2.52,2.52,13.39
2005-09-06,1.74,27.35,2.18,18.2,5.09,7.18,77.46,25.7,27,3.25,2.54,2.54,13.56
2005-09-07,1.74,27.19,2.19,18.4,5.21,7.38,77.42,25.66,26.85,3.23,2.62,2.62,13.41
2005-09-08,1.78,27.61,2.15,18.37,5.43,7.39,77.25,26.09,26.61,3.44,2.65,2.65,13.37
2005-09-09,1.83,27.3,2.15,18.58,5.49,7.48,77.86,25.25,26.58,3.57,2.68,2.68,13.28
2005-09-12,1.84,27.25,2.23,18.48,5.42,7.75,77.9,24.99,26.61,3.6,2.67,2.67,13.49
2005-09-13,1.82,26.82,2.2,18.25,5.91,7.8,77.2,24.9,26.48,3.48,2.75,2.75,13.64
2005-09-14,1.77,27.19,2.16,17.84,5.88,7.58,76.94,24.49,26.31,3.38,2.72,2.72,13.44
2005-09-15,1.78,26.9,2.14,18.03,5.78,7.57,76.49,24.55,26.27,3.35,2.77,2.77,13.37
2005-09-16,1.83,29.43,2.14,18.42,5.9,7.51,76.8,24.81,26.07,3.46,2.77,2.77,13.25
2005-09-19,1.88,28.72,2.14,18.17,5.78,7.6,75.94,24.68,26,3.32,2.73,2.73,13.29
2005-09-20,1.9,27.74,2.09,17.97,5.9,7.71,75.24,24.48,25.84,3.31,2.79,2.79,13.4
2005-09-21,1.86,27.87,2.06,17.85,5.75,7.81,74.15,24.5,25.49,3.24,2.76,2.76,13.29
2005-09-22,1.85,27.88,2.1,18.11,5.64,7.79,74.77,24.56,25.34,3.37,2.69,2.69,13.52
2005-09-23,1.9,28.08,2.11,18.05,5.78,7.89,74.57,24.38,25.27,3.45,2.73,2.73,12.45
2005-09-26,1.92,28.15,2.17,17.92,5.9,7.86,74.01,24.22,25.27,3.42,2.75,2.75,12.4
2005-09-27,1.91,28.4,2.16,17.72,5.89,7.86,74.56,23.83,25.34,3.47,2.76,2.76,12.33
2005-09-28,1.82,29.02,2.17,17.92,5.85,7.66,76,23.95,25.67,3.46,2.77,2.77,12.19
2005-09-29,1.87,29.76,2.24,17.86,5.73,7.75,76.83,24.48,25.94,3.49,2.83,2.83,12.32
2005-09-30,1.91,29.85,2.27,17.92,5.78,7.92,76.69,24.65,25.73,3.71,2.86,2.86,12.4
2005-10-03,1.94,30.6,2.3,17.74,6,7.97,76.91,24.6,25.5,3.81,2.94,2.94,12.38
2005-10-04,1.92,29.94,2.25,17.67,5.95,7.78,76.59,24.5,24.98,3.86,2.9,2.9,12.24
2005-10-05,1.89,29.28,2.22,17.5,5.84,7.78,76.31,24.07,24.67,3.71,2.8,2.8,12.17
2005-10-06,1.85,28.94,2.2,17.73,5.76,7.83,76.2,23.76,24.73,3.67,2.79,2.79,12.03
2005-10-07,1.83,29.15,2.19,17.63,5.7,7.83,76.96,23.82,24.59,3.89,2.76,2.76,11.98
2005-10-10,1.8,29.09,2.19,17.49,5.56,7.77,77.68,23.42,24.46,4.1,2.69,2.69,12.01
2005-10-11,1.84,28.59,2.17,17.19,5.44,7.66,79.53,23.42,24.41,4.03,2.65,2.65,12.08
2005-10-12,1.76,28.29,2.13,17.43,5.3,7.53,78.58,23.24,24.3,3.93,2.68,2.68,12
2005-10-13,1.92,28.3,2.13,17.3,5.46,7.44,78.59,23.2,24.59,3.99,2.67,2.67,12.08
2005-10-14,1.93,29.94,2.19,17.27,5.56,7.41,78.73,23.23,24.67,4.11,2.67,2.67,12.31
2005-10-17,1.91,30.39,2.25,17.17,5.72,7.63,78.96,23.46,24.53,4.16,2.7,2.7,12.38
2005-10-18,1.86,30.36,2.23,16.98,5.66,7.59,79.81,23.72,24.57,3.92,2.65,2.65,12.37
2005-10-19,1.96,30.96,2.29,17.2,5.73,7.73,80.47,23.69,25.09,4.05,2.63,2.63,12.19
2005-10-20,2.01,30.48,2.25,16.93,5.93,7.59,79.51,23.62,24.79,3.66,2.65,2.65,12.14
2005-10-21,1.99,31.21,2.3,17.03,6.14,8.51,79.67,23.15,24.78,3.74,2.66,2.66,12.26
2005-10-24,2.03,32.35,2.35,17.16,6.32,8.72,79.8,23.1,25.1,3.85,2.73,2.73,12.82
2005-10-25,2,31.99,2.31,17.12,6.3,8.68,79.69,23.11,25.03,3.92,2.75,2.75,12.97
2005-10-26,2.04,32.88,1.99,17.1,6.36,8.89,79.24,23.07,25.11,3.57,2.68,2.68,12.66
2005-10-27,1.98,31.79,1.95,17.05,6.06,8.84,78.69,22.84,24.85,3.7,2.62,2.62,12.45
2005-10-28,1.95,32.31,1.95,17.14,6.15,8.96,77.84,23.33,25.53,3.75,2.7,2.7,12.71
2005-10-31,2.06,32.25,1.99,17.45,6.25,9.31,78.28,23.5,25.7,3.77,2.8,2.8,12.68
2005-11-01,2.05,32.8,2.02,17.48,6.42,9.49,78,22.65,25.96,3.67,2.76,2.76,12.73
2005-11-02,2.14,32.87,2.04,17.63,6.73,9.5,77.5,23.37,26.46,3.87,2.92,2.92,12.48
2005-11-03,2.21,32.68,2.08,17.51,6.63,9.66,79.23,23.89,26.44,3.87,2.89,2.89,12.2
2005-11-04,2.18,32.45,2.05,17.87,6.68,9.77,79.35,23.99,26.66,3.94,2.84,2.84,12.61
2005-11-07,2.15,32.49,2.07,17.85,6.61,9.89,79.93,24.5,27.01,3.97,2.83,2.83,12.61
2005-11-08,2.14,32.27,2.1,17.86,6.56,9.76,79.49,24.55,27.05,4.08,2.77,2.77,12.62
2005-11-09,2.15,32.43,2.07,17.75,6.63,9.49,79.2,24.8,26.96,4.02,2.9,2.9,12.51
2005-11-10,2.19,32.66,2.11,17.15,6.73,9.79,80.3,25.24,27.09,4.22,2.79,2.79,12.7
2005-11-11,2.2,32.91,2.13,17.47,6.87,9.77,80.83,25.13,27.28,4.3,2.84,2.84,12.81
2005-11-14,2.19,33.03,2.13,17.35,7.09,9.93,80.65,25.37,27.37,4.15,2.9,2.9,12.82
2005-11-15,2.22,32.85,2.22,17.27,6.87,9.83,81.77,25.08,27.5,3.99,2.9,2.9,12.67
2005-11-16,2.32,33.3,2.27,17.22,6.73,9.96,82.73,24.91,27.74,3.96,2.89,2.89,12.49
2005-11-17,2.3,33.8,2.34,17.37,7.31,10.1,83.07,25.11,27.97,4.11,3.02,3.02,12.61
2005-11-18,2.31,33.5,2.4,17.02,7.19,10.02,83.91,25.3,28.07,4.06,3.02,3.02,12.62
2005-11-21,2.32,33.33,2.4,17.06,7.31,10.24,83.45,25.25,28.16,4.1,3.07,3.07,12.44
2005-11-22,2.38,33.46,2.44,17.28,7.6,10.42,84.12,26.16,27.91,4.17,3.15,3.15,12.39
2005-11-23,2.4,33.86,2.41,17.44,7.86,10.58,84.89,26.64,27.92,4.15,3.14,3.14,12.64
2005-11-25,2.48,33.91,2.4,17.55,7.86,10.73,84.89,26.81,27.76,4.18,3.17,3.17,12.61
2005-11-28,2.49,33.21,2.42,17.48,7.81,10.6,85.19,26.86,27.75,3.94,3.16,3.16,12.54
2005-11-29,2.43,32.4,2.43,17.51,7.64,10.1,85.18,26.78,27.68,3.86,2.96,2.96,12.73
2005-11-30,2.42,32.61,2.42,17.54,7.96,10.13,84.99,26.68,27.68,3.93,3.01,3.01,12.6
2005-12-01,2.56,33.88,2.45,17.69,8.24,10.36,85.29,27.18,27.89,3.87,3.05,3.05,12.86
2005-12-02,2.59,34.97,2.45,17.64,7.9,10.45,84.75,27.43,28.01,3.96,3.05,3.05,12.76
2005-12-05,2.57,35.25,2.44,17.5,8,10.16,84.54,26.9,27.85,3.96,2.99,2.99,12.51
2005-12-06,2.64,36.99,2.46,17.56,8.35,10.12,85.22,26.67,27.69,3.96,3.01,3.01,12.52
2005-12-07,2.64,36.47,2.44,17.78,8.35,10.12,84.82,26.15,27.75,3.91,3.01,3.01,12.51
2005-12-08,2.65,36.13,2.42,17.64,8.37,10.28,83.65,25.7,27.69,3.93,2.99,2.99,12.44
2005-12-09,2.65,35.6,2.44,17.55,8.88,10.24,83.15,26.08,27.71,3.68,3.03,3.03,12.5
2005-12-12,2.68,35.26,2.45,17.52,8.78,10.33,82.18,26.62,27.45,3.59,3.07,3.07,12.84
2005-12-13,2.68,34.54,2.48,17.5,8.91,10.45,80.03,26.72,27.13,3.44,3.11,3.11,12.83
2005-12-14,2.57,34.52,2.47,17.69,8.61,10.48,79.47,26.63,27.09,3.49,3.08,3.08,12.81
2005-12-15,2.58,34.93,2.47,17.76,8.8,10.57,79.86,26.58,26.92,3.71,3.04,3.04,12.83
2005-12-16,2.54,38.82,2.46,17.52,8.76,10.76,79.7,26.38,26.9,3.76,3.07,3.07,12.69
2005-12-19,2.55,38.45,2.42,17.47,8.63,10.63,79.12,25.78,26.83,3.66,3.02,3.02,12.32
2005-12-20,2.58,38.07,2.41,17.31,8.28,10.75,78.85,25.81,26.86,3.59,3.02,3.02,12.28
2005-12-21,2.63,37.45,2.45,17.21,8.21,10.67,79.46,25.88,26.73,3.91,3.01,3.01,12.18
2005-12-22,2.64,37.45,2.46,17.29,8.29,10.81,79.56,25.97,26.59,3.94,3.1,3.1,12.32
2005-12-23,2.62,37.11,2.46,17.35,8.45,10.78,79.81,25.97,26.64,3.96,3.13,3.13,12.34
2005-12-27,2.65,36.94,2.43,17.25,8.15,10.63,79.34,25.46,26.46,3.85,3.15,3.15,12.35
2005-12-28,2.63,36.87,2.4,17.29,8.35,10.68,79.39,25.44,26.39,3.89,3.18,3.18,12.28
2005-12-29,2.55,36.92,2.4,17.24,8.19,10.51,78.78,25.07,26.27,3.89,3.11,3.11,12.29
2005-12-30,2.57,36.96,2.36,17.12,8.01,10.38,78.59,24.96,26.15,3.87,3.05,3.05,12.21
2006-01-03,2.67,38.52,2.38,17.45,8.56,10.89,78.45,25.57,26.84,3.72,3.19,3.19,12.6
2006-01-04,2.68,38.42,2.36,17.85,8.99,11.14,78.35,25.91,26.97,3.57,3.27,3.27,12.62
2006-01-05,2.66,38.07,2.38,18.35,9.02,11.29,78.87,26.27,26.99,3.56,3.35,3.35,12.79
2006-01-06,2.73,39,2.39,18.77,9.96,11.65,81.21,26.31,26.91,3.58,3.4,3.4,13.12
2006-01-09,2.72,38.38,2.35,19.06,9.63,11.68,80.05,26.47,26.86,3.57,3.5,3.5,12.88
2006-01-10,2.89,38.61,2.28,18.97,9.56,11.76,80.37,26.12,27,3.63,3.5,3.5,12.62
2006-01-11,3,39.33,2.25,19.4,9.57,11.8,80.47,26.14,27.29,3.55,3.63,3.63,12.6
2006-01-12,3.01,39.48,2.22,19.2,9.56,11.6,79.89,25.97,27.14,3.67,3.57,3.57,12.52
2006-01-13,3.06,38.84,2.22,18.92,9.53,11.67,79.51,25.79,27.19,3.65,3.54,3.54,12.51
2006-01-17,3.03,39.44,2.2,18.68,9.75,11.69,79.35,25.52,26.99,3.68,3.54,3.54,12.44
2006-01-18,2.95,39.73,2.22,18.73,10.4,11.13,80.11,22.6,26.83,3.55,3.56,3.56,12.34
2006-01-19,2.82,40.46,2.22,19.02,10.33,10.92,79.44,22.4,27.02,3.63,3.76,3.76,12.52
2006-01-20,2.72,38.43,2.2,18.51,9.98,10,77.78,21.76,26.41,3.35,3.65,3.65,12.29
2006-01-23,2.77,37.79,2.19,18.16,9.98,10.7,77.83,21.35,26.35,3.33,3.67,3.67,12.3
2006-01-24,2.72,39.13,2.2,18.33,9.99,11.09,77.29,21.28,26.28,3.53,3.69,3.69,12.2
2006-01-25,2.65,38.96,2.18,18.57,9.88,10.84,77.35,21.21,26.4,4.08,3.66,3.66,12.51
2006-01-26,2.58,38.77,2.23,18.58,10.05,10.87,77.17,21.49,26.5,4.14,3.78,3.78,12.44
2006-01-27,2.57,40.08,2.26,18.78,10.4,10.85,77.46,21.67,27.79,3.97,3.85,3.85,12.41
2006-01-30,2.68,39.35,2.25,18.89,10.66,10.68,78.04,21.65,28,3.94,3.81,3.81,12.61
2006-01-31,2.7,39.73,2.24,18.57,10.26,10.83,77.72,21.26,28.15,3.94,3.75,3.75,12.57
2006-02-01,2.69,40.51,2.2,18.58,10.03,10.05,78.34,21.55,28.04,3.87,3.75,3.75,12.58
2006-02-02,2.58,39.39,2.14,18.37,9.87,9.91,77.66,21.2,27.68,3.73,3.64,3.64,12.39
2006-02-03,2.57,39.2,1.92,18.15,9.56,9.55,76.45,20.74,27.54,3.73,3.67,3.67,12.21
2006-02-06,2.4,39.52,1.9,17.83,9.8,9.64,76.01,20.61,27.17,3.75,3.77,3.77,12.25
2006-02-07,2.41,39.26,1.88,18.09,9.54,9.21,76.34,20.67,26.94,3.7,3.64,3.64,12.37
2006-02-08,2.46,38.8,1.91,19.4,9.61,9.24,77.25,20.67,26.91,3.59,3.74,3.74,12.57
2006-02-09,2.32,38.12,1.9,19.55,9.84,8.98,76.86,21,26.66,3.51,3.68,3.68,12.69
2006-02-10,2.4,38.69,1.93,19.76,8.78,9.07,77.75,21.29,26.69,3.63,3.66,3.66,12.69
2006-02-13,2.31,38.19,1.89,19.55,8.57,8.65,76.9,21.13,26.39,3.6,3.67,3.67,12.49
2006-02-14,2.42,38.13,1.91,19.7,8.66,8.59,77.52,21.37,26.65,3.51,3.68,3.68,12.4
2006-02-15,2.47,37.65,1.96,19.94,8.53,8.57,77.29,21.35,26.88,3.56,3.75,3.75,12.41
2006-02-16,2.52,38.58,1.96,19.98,8.71,9.17,77.35,21.35,26.81,3.59,3.93,3.93,12.44
2006-02-17,2.51,37.8,1.96,19.86,8.59,9.23,77.16,20.61,26.7,3.57,3.96,3.96,12.4
2006-02-21,2.47,38.1,1.91,19.58,8.4,9.17,76.96,20.62,26.54,3.68,3.87,3.87,12.34
2006-02-22,2.55,38.76,1.94,19.67,8.6,9.15,77.77,20.15,26.72,3.77,3.87,3.87,12.48
2006-02-23,2.56,38.77,1.9,19.72,8.5,9.46,76.67,20.29,26.66,3.67,3.81,3.81,12.4
2006-02-24,2.55,38.34,1.92,19.85,8.45,9.44,76.58,20.36,26.63,3.71,3.81,3.81,12.46
2006-02-27,2.54,39.19,1.9,19.97,8.52,9.77,77.08,20.52,27.05,3.79,3.96,3.96,12.46
2006-02-28,2.45,38.55,1.87,20.24,8.71,9.07,76.71,20.6,26.87,3.83,3.93,3.93,12.42
2006-03-01,2.47,39.04,1.86,21.06,9.2,9.13,76.39,20.8,27.14,3.84,4.08,4.08,12.81
2006-03-02,2.49,38.81,1.84,20.88,9.18,9.42,76.42,20.49,26.97,3.83,4.08,4.08,12.8
2006-03-03,2.42,39.05,1.86,21.04,9.51,9.46,76.44,20.32,26.93,3.82,4.1,4.1,12.79
2006-03-06,2.34,38.43,1.84,21.05,9.09,9.21,76.48,20.3,26.91,3.66,4.09,4.09,12.77
2006-03-07,2.37,38.11,1.85,20.87,9.32,9.12,76.76,20.06,27.06,3.64,4.02,4.02,12.88
2006-03-08,2.35,37.78,1.84,20.86,9.46,8.86,77.57,20.01,27.25,3.59,4,4,12.86
2006-03-09,2.28,37.44,1.81,20.44,9.38,8.58,77.46,19.75,27,3.61,4.02,4.02,12.84
2006-03-10,2.26,37.21,1.81,20.82,9.46,8.45,77.98,19.85,27.17,3.65,3.95,3.95,12.9
2006-03-13,2.35,37.14,1.81,20.86,9.72,8.43,78.33,19.73,27.11,3.59,4,4,12.9
2006-03-14,2.4,37.4,1.85,21.25,9.95,8.79,79.24,19.76,27.23,3.63,4.11,4.11,12.96
2006-03-15,2.37,37.08,1.84,21.44,9.74,8.62,79.71,19.92,27.36,3.59,4.17,4.17,13.24
2006-03-16,2.3,35.93,1.84,21.25,9.74,8.48,79.23,19.65,27.27,3.64,4.03,4.03,13.5
2006-03-17,2.31,35.98,1.8,21.62,9.79,8.5,79.64,19.54,27.5,3.74,4.06,4.06,13.6
2006-03-20,2.29,36.55,1.81,21.68,9.67,8.71,79.9,19.62,27.89,3.87,4.03,4.03,13.72
2006-03-21,2.21,36.35,1.8,21.41,9.4,8.51,80.12,19.78,27.74,3.88,4.23,4.23,13.62
2006-03-22,2.2,36.62,1.8,21.42,9.26,8.51,80.74,19.98,27.15,4.01,4.11,4.11,13.99
2006-03-23,2.15,36.33,1.78,21.41,9.38,8.56,79.54,19.7,26.85,4.04,4.19,4.19,13.8
2006-03-24,2.14,36.49,1.77,21.36,9.4,9.15,79.69,19.6,27.01,4.1,4.33,4.33,13.79
2006-03-27,2.13,35.79,1.76,21.69,9.57,9.25,79.43,19.75,27.01,4.13,4.45,4.45,13.84
2006-03-28,2.1,35.52,1.78,21.33,9.23,9.44,78.8,19.58,26.9,4,4.51,4.51,13.59
2006-03-29,2.23,35.95,1.82,21.57,9.17,9.88,79.47,19.82,27.02,4.17,4.76,4.76,13.72
2006-03-30,2.24,35.31,1.83,21.97,9.21,9.72,79.54,19.7,27.23,4.09,4.79,4.79,13.78
2006-03-31,2.24,34.95,1.83,21.67,9.08,9.76,78.84,19.46,27.21,4.14,4.77,4.77,13.69
2006-04-03,2.24,35.7,1.81,21.59,9.27,9.75,79.41,19.35,27.56,4.02,4.83,4.83,13.79
2006-04-04,2.18,36.21,1.84,21.56,8.98,10.12,79.78,19.3,27.64,3.92,5.05,5.05,13.84
2006-04-05,2.4,35.99,1.87,21.69,9.3,10.21,80.47,19.48,27.74,4.09,5.09,5.09,13.95
2006-04-06,2.54,36.1,1.93,21.18,9.05,10.29,80.12,19.38,27.56,4.04,5.1,5.1,13.8
2006-04-07,2.49,36.95,1.85,20.81,8.63,10.16,78.85,19.24,27.25,3.99,5.09,5.09,13.75
2006-04-10,2.45,37.5,1.83,20.99,8.7,10.42,78.49,19.36,27.29,4.04,5,5,13.83
2006-04-11,2.43,37.28,1.8,21.03,8.32,10.25,77.59,19.16,27.13,4.07,4.88,4.88,13.84
2006-04-12,2.38,36.97,1.81,21.02,8.31,10.23,77.2,19.12,27.2,4.1,5.08,5.08,13.78
2006-04-13,2.37,36.83,1.83,21.18,8.43,10.06,78.37,19.45,27.07,4.17,4.93,4.93,13.68
2006-04-17,2.31,36.89,1.76,20.86,8.2,10.18,78.05,19.19,26.84,4.17,4.95,4.95,13.74
2006-04-18,2.37,37.35,1.81,21.47,8.38,10.12,79.65,19.39,27.22,4.26,4.83,4.83,14
2006-04-19,2.34,37.57,1.84,21.26,8.57,10.27,78.26,19.56,27.03,4.44,4.86,4.86,14.31
2006-04-20,2.42,37.68,1.82,21.03,8.35,10.39,78.41,19.45,27.03,4.44,4.85,4.85,14.15
2006-04-21,2.39,37.46,1.8,20.68,8.28,10.94,78.07,19.06,27.15,4.4,4.68,4.68,14.28
2006-04-24,2.35,37.2,1.79,20.29,8.13,11.02,78.5,18.91,27.11,4.46,4.82,4.82,14.48
2006-04-25,2.36,37.66,1.78,20.47,8.79,10.69,79.03,19.15,27.11,4.53,4.82,4.82,14.65
2006-04-26,2.43,38.15,1.79,20.73,8.79,10.66,79.68,19.49,27.1,4.5,4.79,4.79,14.72
2006-04-27,2.48,39.45,1.79,20.98,8.83,10.51,80.19,20.08,27.25,4.47,4.86,4.86,14.93
2006-04-28,2.51,39.2,1.76,20.95,8.76,10.46,78.72,19.98,24.15,4.23,4.87,4.87,14.59
2006-05-01,2.49,38.17,1.73,20.96,8.76,9.98,78.61,19.49,24.29,4.23,5.15,5.15,14.58
2006-05-02,2.56,38.35,1.72,21.39,8.75,9.88,78.8,19.59,24.01,4.31,5.14,5.14,14.43
2006-05-03,2.54,35.06,1.7,21.49,8.58,9.86,79.06,19.16,23.17,4.24,5.18,5.18,14.32
2006-05-04,2.54,34.32,1.72,21.86,8.74,9.88,78.8,19.34,23.44,4.28,5.14,5.14,14.29
2006-05-05,2.57,34.18,1.75,21.75,8.53,9.87,79.62,19.51,23.8,4.33,5.21,5.21,14.45
2006-05-08,2.57,33.69,1.73,21.76,8.58,9.88,79.24,20.11,23.73,4.29,5.19,5.19,14.23
2006-05-09,2.54,33.24,1.74,21.68,8.47,10.23,79.57,19.9,23.62,4.39,5.03,5.03,14.11
2006-05-10,2.52,33.38,1.71,20.75,8.17,10.08,79.25,19.58,23.77,4.42,4.92,4.92,14.24
2006-05-11,2.43,32.63,1.68,20.05,8.08,9.68,78.83,19.36,23.22,4.25,4.75,4.75,13.91
2006-05-12,2.42,31.92,1.64,20.34,7.8,9.36,78.77,19.04,23.17,4.23,4.39,4.39,13.98
2006-05-15,2.42,32.19,1.64,20.56,7.8,9.41,79.24,19.32,23.15,4.06,4.45,4.45,13.97
2006-05-16,2.32,32.3,1.64,20.21,7.63,9.29,78.55,19.06,23.01,4.09,4.34,4.34,14.19
2006-05-17,2.33,31.2,1.58,20.18,7.54,9.37,77.7,18.66,22.73,4.01,4.16,4.16,13.85
2006-05-18,2.26,30.17,1.63,20.29,7.17,9.28,77.11,18.65,22.83,3.96,3.97,3.97,13.77
2006-05-19,2.3,30.31,1.7,20.87,7.14,9.26,76.75,18.36,22.56,3.98,4.06,4.06,13.7
2006-05-22,2.26,29.91,1.74,20.6,7.35,9.28,76.5,18.01,22.88,4,4,4,13.55
2006-05-23,2.26,29.02,1.69,20.37,7.34,9.4,76.32,17.95,22.79,3.99,3.96,3.96,13.47
2006-05-24,2.26,29.27,1.76,20.49,7.12,9.54,76.27,17.89,23.5,3.99,4.01,4.01,13.78
2006-05-25,2.3,29.14,1.78,20.52,7.6,9.58,76.62,18.05,23.74,4.11,3.99,3.99,14.07
2006-05-26,2.27,28.98,1.8,20.31,7.6,9.54,77.2,18.22,23.72,4.12,4,4,14.05
2006-05-30,2.19,28.35,1.73,19.77,7.45,9.31,76.63,17.81,23.15,3.93,3.83,3.83,14.02
2006-05-31,2.13,28.63,1.73,19.68,7.38,9.3,76.39,18.02,22.65,3.96,3.83,3.83,14.22
2006-06-01,2.22,28.72,1.75,20.5,7.76,9.58,77.14,18.04,22.82,4.07,4.03,4.03,14.22
2006-06-02,2.2,29,1.74,20.44,7.47,9.5,76.02,18.23,22.76,3.99,3.97,3.97,14.15
2006-06-05,2.14,29.47,1.67,19.88,7.44,9.37,75.58,17.98,22.5,3.9,3.81,3.81,13.86
2006-06-06,2.13,29.84,1.67,20.17,6.91,9.76,76.25,17.79,22.13,3.84,3.7,3.7,13.82
2006-06-07,2.09,28.82,1.69,19.91,6.75,9.67,75.67,17.39,22.04,3.77,3.64,3.64,13.54
2006-06-08,2.17,27.85,1.68,19.89,6.46,9.84,73.64,17.11,22.11,3.97,3.57,3.57,13.53
2006-06-09,2.12,27.99,1.69,19.97,6.51,9.67,74.22,17.16,21.92,3.93,3.56,3.56,13.47
2006-06-12,2.04,28.84,1.68,19.48,6.23,9.55,73.63,16.86,21.71,3.87,3.36,3.36,13.25
2006-06-13,2.08,28.98,1.67,19.36,6.3,9.67,73.55,17.12,21.51,3.93,3.31,3.31,13.15
2006-06-14,2.06,28.57,1.68,19.61,6.34,9.62,74.29,17.73,21.88,4,3.41,3.41,13.19
2006-06-15,2.12,28.96,1.75,20.22,6.83,9.78,75.11,18.12,22.07,3.96,3.71,3.71,13.7
2006-06-16,2.06,29.12,1.75,19.98,6.94,9.78,74.52,18.3,22.1,3.87,3.61,3.61,14.19
2006-06-19,2.04,28.78,1.75,19.82,6.75,9.71,74.25,18.24,22.55,4,3.5,3.5,14.29
2006-06-20,2.05,29.53,1.77,19.73,6.69,9.69,74.56,18.15,22.56,3.87,3.45,3.45,14.25
2006-06-21,2.07,29.88,1.83,20.07,6.94,10.06,74.86,18.4,23.08,3.88,3.49,3.49,14.53
2006-06-22,2.13,30.79,1.82,19.69,6.91,10.01,73.8,18.25,22.88,3.95,3.38,3.38,14.33
2006-06-23,2.1,30.6,1.83,19.61,6.95,10.13,73.71,18,22.5,3.91,3.39,3.39,14.9
2006-06-26,2.11,30.69,1.84,19.6,6.91,10.12,73.76,18.28,22.82,3.96,3.35,3.35,14.67
2006-06-27,2.05,29.94,1.82,19.3,6.8,10.07,73.26,18.05,22.86,3.84,3.25,3.25,14.5
2006-06-28,2,30.06,1.84,19.38,6.76,10.16,73.19,18.66,23.16,3.79,3.43,3.43,14.58
2006-06-29,2.11,30.4,1.93,19.91,6.8,10.46,74.18,19.32,23.47,3.88,3.58,3.58,14.74
2006-06-30,2.05,30.36,1.93,19.53,6.67,10.49,73.44,19,23.3,3.89,3.55,3.55,14.49
2006-07-03,2.07,30.64,1.93,20,6.64,10.59,74.59,19.36,23.7,3.89,3.6,3.6,14.81
2006-07-05,2.04,29.86,1.86,19.6,6.53,10.55,74.35,18.75,23.35,3.81,3.44,3.44,14.57
2006-07-06,1.99,29.59,1.84,19.63,6.39,10.59,74.66,18.85,23.48,3.8,3.33,3.33,14.5
2006-07-07,1.98,29.42,1.81,19.39,6.23,10.52,73.06,18.56,23.3,3.81,3.23,3.23,14.78
